Player,Opp,Yds,TD,Int,Yds,TD,Rec,Yds,TD,TD,FumTD,2PT,Lost,Points,Week,Name,_position,_team
Gabe Davis WR - JAX,CLE,0.0,0.0,0.0,0.31,0.0,3.46,47.86,0.31,0.0,0.0,0.0,0.07,10.00,2,Gabe Davis,WR,JAX
Ladd McConkey WR - LAC,@CAR,0.0,0.0,0.0,0.61,0.0,3.56,43.4,0.33,0.0,0.0,0.0,0.0,9.94,2,Ladd McConkey,WR,LAC
Jerry Jeudy WR - CLE,@JAX,0.0,0.0,0.0,0.77,0.0,3.54,45.29,0.29,0.0,0.0,0.0,0.06,9.77,2,Jerry Jeudy,WR,CLE
Khalil Shakir WR - BUF,@MIA,0.0,0.0,0.0,0.47,0.0,3.61,42.83,0.3,0.0,0.0,0.0,0.0,9.74,2,Khalil Shakir,WR,BUF
Rashid Shaheed WR - NO Q View News,@DAL,0.0,0.0,0.0,3.25,0.0,3.25,43.86,0.25,0.06,0.0,0.0,0.06,9.70,2,Rashid Shaheed,WR,NO
Jameson Williams WR - DET,TB,0.0,0.0,0.0,1.96,0.0,3.16,44.66,0.32,0.0,0.0,0.0,0.06,9.62,2,Jameson Williams,WR,DET
Greg Dortch WR - ARI,LAR,0.0,0.0,0.0,1.83,0.0,4.02,39.46,0.22,0.0,0.0,0.0,0.0,9.47,2,Greg Dortch,WR,ARI
Mike Williams WR - NYJ Q View News,@TEN,0.0,0.0,0.0,0.3,0.0,3.26,44.78,0.3,0.0,0.0,0.0,0.06,9.45,2,Mike Williams,WR,NYJ
Dontayvion Wicks WR - GB,IND,0.0,0.0,0.0,0.98,0.0,3.25,42.28,0.31,0.0,0.0,0.0,0.0,9.44,2,Dontayvion Wicks,WR,GB
Keon Coleman WR - BUF,@MIA,0.0,0.0,0.0,0.3,0.0,3.31,43.92,0.3,0.0,0.0,0.0,0.06,9.41,2,Keon Coleman,WR,BUF
Brandin Cooks WR - DAL Q,NO,0.0,0.0,0.0,1.04,0.0,3.32,41.27,0.31,0.0,0.0,0.0,0.06,9.29,2,Brandin Cooks,WR,DAL
Demario Douglas WR - NE,SEA,0.0,0.0,0.0,2.16,0.0,3.69,40.55,0.23,0.0,0.0,0.0,0.06,9.22,2,Demario Douglas,WR,NE
Curtis Samuel WR - BUF Q,@MIA,0.0,0.0,0.0,4.62,0.05,3.41,38.03,0.21,0.0,0.0,0.0,0.05,9.14,2,Curtis Samuel,WR,BUF
Courtland Sutton WR - DEN,PIT,0.0,0.0,0.0,0.28,0.0,3.19,43.08,0.28,0.0,0.0,0.0,0.06,9.09,2,Courtland Sutton,WR,DEN
Josh Downs WR - IND Q,@GB,0.0,0.0,0.0,1.26,0.0,3.61,40.26,0.24,0.0,0.0,0.0,0.06,9.08,2,Josh Downs,WR,IND
Adam Thielen WR - CAR,LAC,0.0,0.0,0.0,0.39,0.0,3.78,37.85,0.22,0.0,0.0,0.0,0.06,8.80,2,Adam Thielen,WR,CAR
Adonai Mitchell WR - IND,@GB,0.0,0.0,0.0,0.5,0.0,3.09,40.39,0.25,0.0,0.0,0.0,0.0,8.68,2,Adonai Mitchell,WR,IND
Xavier Legette WR - CAR,LAC,0.0,0.0,0.0,1.19,0.0,3.04,38.65,0.27,0.0,0.0,0.0,0.0,8.64,2,Xavier Legette,WR,CAR
Jakobi Meyers WR - LV,@BAL,0.66,0.0,0.0,1.16,0.0,3.31,37.4,0.22,0.0,0.0,0.0,0.06,8.39,2,Jakobi Meyers,WR,LV
Ja'Lynn Polk WR - NE,SEA,0.0,0.0,0.0,0.79,0.0,3.05,36.12,0.23,0.0,0.0,0.0,0.0,8.12,2,Ja'Lynn Polk,WR,NE
Michael Wilson WR - ARI,LAR,0.0,0.0,0.0,0.3,0.0,2.83,37.88,0.24,0.0,0.0,0.0,0.0,8.09,2,Michael Wilson,WR,ARI
Wan'Dale Robinson WR - NYG,@WAS,0.0,0.0,0.0,3.04,0.0,3.2,32.77,0.22,0.0,0.0,0.0,0.06,7.98,2,Wan'Dale Robinson,WR,NYG
Jalen Tolbert WR - DAL,NO,0.0,0.0,0.0,0.51,0.0,2.95,34.28,0.22,0.0,0.0,0.0,0.0,7.75,2,Jalen Tolbert,WR,DAL
Darnell Mooney WR - ATL,@PHI,0.0,0.0,0.0,0.76,0.0,2.68,35.96,0.23,0.0,0.0,0.0,0.0,7.73,2,Darnell Mooney,WR,ATL
Rashod Bateman WR - BAL,LV,0.0,0.0,0.0,0.31,0.0,2.71,34.47,0.25,0.0,0.0,0.0,0.0,7.69,2,Rashod Bateman,WR,BAL
Jalen McMillan WR - TB,@DET,0.0,0.0,0.0,1.19,0.0,2.98,31.54,0.22,0.0,0.0,0.0,0.0,7.57,2,Jalen McMillan,WR,TB
Roman Wilson WR - PIT Q,@DEN,0.0,0.0,0.0,1.43,0.0,2.46,33.01,0.2,0.0,0.0,0.0,0.0,7.10,2,Roman Wilson,WR,PIT
Jauan Jennings WR - SF Q,@MIN,0.0,0.0,0.0,0.69,0.0,2.55,31.15,0.21,0.0,0.0,0.0,0.0,6.99,2,Jauan Jennings,WR,SF
Van Jefferson WR - PIT,@DEN,0.0,0.0,0.0,1.22,0.0,2.42,30.94,0.21,0.0,0.0,0.0,0.0,6.90,2,Van Jefferson,WR,PIT
Tyler Boyd WR - TEN,NYJ,0.0,0.0,0.0,0.44,0.0,2.72,28.02,0.17,0.0,0.0,0.0,0.06,6.47,2,Tyler Boyd,WR,TEN
Malachi Corley WR - NYJ,@TEN,0.0,0.0,0.0,1.76,0.0,2.44,25.71,0.19,0.0,0.0,0.0,0.0,6.33,2,Malachi Corley,WR,NYJ
Jonathan Mingo WR - CAR,LAC,0.0,0.0,0.0,0.73,0.0,2.33,27.92,0.18,0.0,0.0,0.0,0.0,6.28,2,Jonathan Mingo,WR,CAR
Darius Slayton WR - NYG,@WAS,0.0,0.0,0.0,0.28,0.0,2.14,30.93,0.17,0.0,0.0,0.0,0.0,6.28,2,Darius Slayton,WR,NYG
Olamide Zaccheaus WR - WAS,NYG,0.0,0.0,0.0,0.92,0.0,2.23,27.2,0.19,0.0,0.0,0.0,0.0,6.18,2,Olamide Zaccheaus,WR,WAS
Quentin Johnston WR - LAC,@CAR,0.0,0.0,0.0,0.27,0.0,2.2,27.58,0.18,0.0,0.0,0.0,0.0,6.07,2,Quentin Johnston,WR,LAC
Marvin Mims Jr. WR - DEN View News,PIT,0.0,0.0,0.0,1.23,0.0,1.92,26.51,0.16,0.06,0.0,0.0,0.0,6.01,2,Marvin Mims Jr.,WR,DEN
Kendrick Bourne WR - NE PUP View News,SEA,0.0,0.0,0.0,0.66,0.0,2.16,27.24,0.17,0.0,0.0,0.0,0.0,5.97,2,Kendrick Bourne,WR,NE
Odell Beckham Jr. WR - MIA PUP View News,BUF,0.0,0.0,0.0,0.43,0.0,2.1,26.16,0.19,0.0,0.0,0.0,0.0,5.90,2,Odell Beckham Jr.,WR,MIA
Ricky Pearsall WR - SF Q,@MIN,0.0,0.0,0.0,0.69,0.0,2.06,24.83,0.2,0.0,0.0,0.0,0.0,5.81,2,Ricky Pearsall,WR,SF
Elijah Moore WR - CLE,@JAX,0.0,0.0,0.0,1.04,0.0,2.2,23.88,0.17,0.0,0.0,0.0,0.0,5.71,2,Elijah Moore,WR,CLE
Jahan Dotson WR - PHI,ATL,0.0,0.0,0.0,0.44,0.0,2.06,26.73,0.17,0.0,0.0,0.0,0.06,5.68,2,Jahan Dotson,WR,PHI
Demarcus Robinson WR - LAR,@ARI,0.0,0.0,0.0,0.43,0.0,1.92,24.14,0.19,0.0,0.0,0.0,0.0,5.52,2,Demarcus Robinson,WR,LAR
Dyami Brown WR - WAS,NYG,0.0,0.0,0.0,0.52,0.0,1.91,22.99,0.17,0.0,0.0,0.0,0.0,5.28,2,Dyami Brown,WR,WAS
K.J. Osborn WR - NE,SEA,0.0,0.0,0.0,0.33,0.0,1.83,23.64,0.17,0.0,0.0,0.0,0.0,5.25,2,K.J. Osborn,WR,NE
DJ Chark WR - LAC Q,@CAR,0.0,0.0,0.0,0.3,0.0,1.74,23.39,0.12,0.0,0.0,0.0,0.0,4.83,2,DJ Chark,WR,LAC
Alec Pierce WR - IND,@GB,0.0,0.0,0.0,0.31,0.0,1.55,23.74,0.13,0.0,0.0,0.0,0.0,4.74,2,Alec Pierce,WR,IND
JuJu Smith-Schuster WR - KC,CIN,0.0,0.0,0.0,0.2,0.0,1.83,19.57,0.13,0.0,0.0,0.0,0.0,4.59,2,JuJu Smith-Schuster,WR,KC
Marquez Valdes-Scantling WR - BUF Q,@MIA,0.0,0.0,0.0,0.27,0.0,1.34,20.14,0.18,0.0,0.0,0.0,0.0,4.46,2,Marquez Valdes-Scantling,WR,BUF
Josh Reynolds WR - DEN Q View News,PIT,0.0,0.0,0.0,0.27,0.0,1.64,20.86,0.11,0.0,0.0,0.0,0.0,4.41,2,Josh Reynolds,WR,DEN
Jalin Hyatt WR - NYG,@WAS,0.0,0.0,0.0,0.22,0.0,1.48,22.14,0.11,0.0,0.0,0.0,0.0,4.38,2,Jalin Hyatt,WR,NYG
Tyler Scott WR - CHI,@HOU,0.0,0.0,0.0,2.11,0.0,1.59,18.27,0.12,0.0,0.0,0.0,0.0,4.35,2,Tyler Scott,WR,CHI
Malik Washington WR - MIA,BUF,0.0,0.0,0.0,1.55,0.0,1.49,18.69,0.12,0.0,0.0,0.0,0.0,4.23,2,Malik Washington,WR,MIA
Tyreek Hill WR - MIA Q,@SEA,0.0,0.0,0.0,2.21,0.0,6.89,98.24,0.55,0.0,0.0,0.0,0.06,20.12,3,Tyreek Hill,WR,MIA
CeeDee Lamb WR - DAL EXE View News,BAL,0.0,0.0,0.0,4.5,0.06,7,88.54,0.55,0.0,0.0,0.0,0.06,19.84,3,CeeDee Lamb,WR,DAL
Ja'Marr Chase WR - CIN View News,WAS,0.0,0.0,0.0,1.02,0.0,6.67,86.79,0.51,0.0,0.0,0.0,0.06,18.39,3,Ja'Marr Chase,WR,CIN
Amon-Ra St. Brown WR - DET,@ARI,0.0,0.0,0.0,2.28,0.0,7.04,81.44,0.44,0.0,0.0,0.0,0.06,17.93,3,Amon-Ra St. Brown,WR,DET
Justin Jefferson WR - MIN,HOU,0.0,0.0,0.0,0.7,0.0,6.15,83.57,0.41,0.0,0.0,0.0,0.06,16.92,3,Justin Jefferson,WR,MIN
Garrett Wilson WR - NYJ,NE,0.0,0.0,0.0,1.89,0.0,6.04,76.63,0.49,0.0,0.0,0.0,0.06,16.71,3,Garrett Wilson,WR,NYJ
A.J. Brown WR - PHI,@NO,0.0,0.0,0.0,0.36,0.0,5.44,81.67,0.48,0.0,0.0,0.0,0.06,16.40,3,A.J. Brown,WR,PHI
Puka Nacua WR - LAR Q,SF,0.0,0.0,0.0,2.51,0.0,5.61,74.95,0.42,0.0,0.0,0.0,0.06,15.76,3,Puka Nacua,WR,LAR
Davante Adams WR - LV Q,CAR,0.0,0.0,0.0,0.3,0.0,5.31,65.59,0.42,0.0,0.0,0.0,0.06,14.30,3,Davante Adams,WR,LV
Cooper Kupp WR - LAR,SF,0.0,0.0,0.0,1.5,0.0,5.26,62.77,0.44,0.0,0.0,0.0,0.06,14.21,3,Cooper Kupp,WR,LAR
Nico Collins WR - HOU,@MIN,0.0,0.0,0.0,0.61,0.0,4.79,68.77,0.43,0.0,0.0,0.0,0.06,14.19,3,Nico Collins,WR,HOU
Deebo Samuel Sr. WR - SF,@LAR,0.0,0.0,0.0,14.72,0.19,3.9,55.37,0.37,0.0,0.0,0.0,0.06,14.15,3,Deebo Samuel Sr.,WR,SF
Brandon Aiyuk WR - SF,@LAR,0.0,0.0,0.0,0.31,0.0,4.71,69.05,0.43,0.0,0.0,0.0,0.06,14.11,3,Brandon Aiyuk,WR,SF
Drake London WR - ATL,KC,0.0,0.0,0.0,0.65,0.0,5.08,66.18,0.41,0.0,0.0,0.0,0.06,14.10,3,Drake London,WR,ATL
Marvin Harrison Jr. WR - ARI,DET,0.0,0.0,0.0,0.42,0.0,4.83,68.04,0.42,0.0,0.0,0.0,0.06,14.08,3,Marvin Harrison Jr.,WR,ARI
Jaylen Waddle WR - MIA Q,@SEA,0.0,0.0,0.0,1.18,0.0,4.96,68.21,0.37,0.0,0.0,0.0,0.06,14.00,3,Jaylen Waddle,WR,MIA
Tee Higgins WR - CIN,WAS,0.0,0.0,0.0,0.32,0.0,4.69,66.84,0.44,0.0,0.0,0.0,0.06,13.93,3,Tee Higgins,WR,CIN
Rashee Rice WR - KC,@ATL,0.0,0.0,0.0,0.59,0.0,5.59,60.28,0.39,0.0,0.0,0.0,0.07,13.88,3,Rashee Rice,WR,KC
Chris Olave WR - NO,PHI,0.0,0.0,0.0,0.29,0.0,5.04,68.31,0.34,0.0,0.0,0.0,0.06,13.82,3,Chris Olave,WR,NO
Amari Cooper WR - CLE,NYG,0.0,0.0,0.0,0.31,0.0,4.58,67.25,0.43,0.0,0.0,0.0,0.06,13.80,3,Amari Cooper,WR,CLE
Mike Evans WR - TB,DEN,0.0,0.0,0.0,0.3,0.0,4.38,65.65,0.47,0.0,0.0,0.0,0.06,13.68,3,Mike Evans,WR,TB
DeVonta Smith WR - PHI,@NO,0.0,0.0,0.0,0.36,0.0,5.14,62.98,0.36,0.0,0.0,0.0,0.06,13.51,3,DeVonta Smith,WR,PHI
DK Metcalf WR - SEA,MIA,0.0,0.0,0.0,0.3,0.0,4.39,62.81,0.47,0.0,0.0,0.0,0.06,13.40,3,DK Metcalf,WR,SEA
Michael Pittman WR - IND,CHI,0.0,0.0,0.0,0.3,0.0,5.53,61.58,0.3,0.0,0.0,0.0,0.06,13.40,3,Michael Pittman,WR,IND
Stefon Diggs WR - HOU,@MIN,0.0,0.0,0.0,0.31,0.0,4.91,59.88,0.43,0.0,0.0,0.0,0.06,13.39,3,Stefon Diggs,WR,HOU
DJ Moore WR - CHI,@IND,0.0,0.0,0.0,1.41,0.0,4.45,62.31,0.41,0.0,0.0,0.0,0.06,13.16,3,DJ Moore,WR,CHI
Tank Dell WR - HOU,@MIN,0.0,0.0,0.0,4.01,0.0,4.61,59.2,0.36,0.0,0.0,0.0,0.06,12.97,3,Tank Dell,WR,HOU
Chris Godwin WR - TB,DEN,0.0,0.0,0.0,1.55,0.0,5.17,58.24,0.3,0.0,0.0,0.0,0.06,12.83,3,Chris Godwin,WR,TB
Christian Kirk WR - JAX Q,@BUF,0.0,0.0,0.0,0.64,0.0,4.7,59.88,0.35,0.0,0.0,0.0,0.06,12.73,3,Christian Kirk,WR,JAX
Zay Flowers WR - BAL,@DAL,0.0,0.0,0.0,3.03,0.0,4.81,55.35,0.36,0.0,0.0,0.0,0.06,12.69,3,Zay Flowers,WR,BAL
Keenan Allen WR - CHI,@IND,0.0,0.0,0.0,0.64,0.0,4.91,54.51,0.35,0.0,0.0,0.0,0.06,12.41,3,Keenan Allen,WR,CHI
George Pickens WR - PIT,LAC,0.0,0.0,0.0,0.58,0.0,4.13,62.29,0.35,0.0,0.0,0.0,0.06,12.40,3,George Pickens,WR,PIT
Jordan Addison WR - MIN Q,HOU,0.0,0.0,0.0,1.1,0.0,4.22,58.52,0.35,0.0,0.0,0.0,0.06,12.16,3,Jordan Addison,WR,MIN
Jayden Reed WR - GB,@TEN,0.0,0.0,0.0,4.57,0.06,4.27,53.24,0.3,0.0,0.0,0.0,0.06,12.09,3,Jayden Reed,WR,GB
Rome Odunze WR - CHI,@IND,0.0,0.0,0.0,0.41,0.0,4.18,56.57,0.35,0.0,0.0,0.0,0.06,11.86,3,Rome Odunze,WR,CHI
Malik Nabers WR - NYG,@CLE,0.0,0.0,0.0,0.81,0.0,4.12,55.94,0.33,0.0,0.0,0.0,0.05,11.68,3,Malik Nabers,WR,NYG
Diontae Johnson WR - CAR,@LV,0.0,0.0,0.0,0.82,0.0,4.95,51.8,0.25,0.0,0.0,0.0,0.06,11.59,3,Diontae Johnson,WR,CAR
Terry McLaurin WR - WAS,@CIN,0.0,0.0,0.0,0.34,0.0,4.25,56.57,0.28,0.0,0.0,0.0,0.06,11.50,3,Terry McLaurin,WR,WAS
Calvin Ridley WR - TEN,GB,0.0,0.0,0.0,1.85,0.0,3.98,53.75,0.34,0.0,0.0,0.0,0.06,11.46,3,Calvin Ridley,WR,TEN
Jaxon Smith-Njigba WR - SEA,MIA,0.0,0.0,0.0,0.67,0.0,4.5,48.59,0.34,0.0,0.0,0.0,0.07,11.33,3,Jaxon Smith-Njigba,WR,SEA
Xavier Worthy WR - KC,@ATL,0.0,0.0,0.0,1.3,0.0,3.79,50.81,0.37,0.0,0.0,0.0,0.0,11.22,3,Xavier Worthy,WR,KC
Tyler Lockett WR - SEA Q,MIA,0.0,0.0,0.0,0.33,0.0,4.23,50.78,0.33,0.0,0.0,0.0,0.07,11.18,3,Tyler Lockett,WR,SEA
Josh Palmer WR - LAC,@PIT,0.0,0.0,0.0,0.45,0.0,3.76,47.04,0.38,0.0,0.0,0.0,0.06,10.67,3,Josh Palmer,WR,LAC
Marquise Brown WR - KC Q,@ATL,0.0,0.0,0.0,0.87,0.0,3.49,48.37,0.37,0.0,0.0,0.0,0.06,10.51,3,Marquise Brown,WR,KC
Jerry Jeudy WR - CLE,NYG,0.0,0.0,0.0,0.81,0.0,3.75,47.94,0.31,0.0,0.0,0.0,0.06,10.37,3,Jerry Jeudy,WR,CLE
Christian Watson WR - GB,@TEN,0.0,0.0,0.0,1.63,0.0,3.38,46.74,0.36,0.0,0.0,0.0,0.06,10.26,3,Christian Watson,WR,GB
DeAndre Hopkins WR - TEN Q,GB,0.0,0.0,0.0,0.51,0.0,3.79,48.02,0.28,0.0,0.0,0.0,0.06,10.20,3,DeAndre Hopkins,WR,TEN
Rashid Shaheed WR - NO Q View News,PHI,0.0,0.0,0.0,3.38,0.0,3.38,45.51,0.26,0.06,0.0,0.0,0.07,10.05,3,Rashid Shaheed,WR,NO
Khalil Shakir WR - BUF,JAX,0.0,0.0,0.0,0.49,0.0,3.72,44.1,0.3,0.0,0.0,0.0,0.0,9.98,3,Khalil Shakir,WR,BUF
Romeo Doubs WR - GB,@TEN,0.0,0.0,0.0,0.3,0.0,3.62,45.17,0.3,0.0,0.0,0.0,0.06,9.85,3,Romeo Doubs,WR,GB
Keon Coleman WR - BUF,JAX,0.0,0.0,0.0,0.31,0.0,3.41,45.22,0.31,0.0,0.0,0.0,0.06,9.70,3,Keon Coleman,WR,BUF
Ladd McConkey WR - LAC,@PIT,0.0,0.0,0.0,0.56,0.0,3.43,41.74,0.34,0.0,0.0,0.0,0.0,9.70,3,Ladd McConkey,WR,LAC
Jalen McMillan WR - TB,DEN,0.0,0.0,0.0,1.52,0.0,3.81,40.39,0.28,0.0,0.0,0.0,0.0,9.68,3,Jalen McMillan,WR,TB
Mike Williams WR - NYJ Q View News,NE,0.0,0.0,0.0,0.31,0.0,3.31,45.55,0.31,0.0,0.0,0.0,0.06,9.64,3,Mike Williams,WR,NYJ
Brian Thomas Jr. WR - JAX,@BUF,0.0,0.0,0.0,0.82,0.0,3.46,44.7,0.29,0.0,0.0,0.0,0.06,9.63,3,Brian Thomas Jr.,WR,JAX
Jameson Williams WR - DET,@ARI,0.0,0.0,0.0,1.95,0.0,3.15,44.48,0.31,0.0,0.0,0.0,0.06,9.53,3,Jameson Williams,WR,DET
Curtis Samuel WR - BUF Q,JAX,0.0,0.0,0.0,4.76,0.05,3.52,39.15,0.22,0.0,0.0,0.0,0.05,9.43,3,Curtis Samuel,WR,BUF
Jakobi Meyers WR - LV,CAR,0.72,0.0,0.0,1.26,0.0,3.61,40.76,0.24,0.0,0.0,0.0,0.06,9.16,3,Jakobi Meyers,WR,LV
Courtland Sutton WR - DEN,@TB,0.0,0.0,0.0,0.28,0.0,3.22,43.48,0.28,0.0,0.0,0.0,0.06,9.16,3,Courtland Sutton,WR,DEN
Dontayvion Wicks WR - GB,@TEN,0.0,0.0,0.0,0.95,0.0,3.16,41.04,0.3,0.0,0.0,0.0,0.0,9.16,3,Dontayvion Wicks,WR,GB
Brandin Cooks WR - DAL Q,BAL,0.0,0.0,0.0,1.03,0.0,3.27,40.75,0.3,0.0,0.0,0.0,0.06,9.13,3,Brandin Cooks,WR,DAL
Josh Downs WR - IND Q,CHI,0.0,0.0,0.0,1.22,0.0,3.59,39.77,0.24,0.0,0.0,0.0,0.06,9.01,3,Josh Downs,WR,IND
Demario Douglas WR - NE,@NYJ,0.0,0.0,0.0,2.09,0.0,3.56,39.21,0.23,0.0,0.0,0.0,0.06,8.95,3,Demario Douglas,WR,NE
Ricky Pearsall WR - SF Q,@LAR,0.0,0.0,0.0,1.04,0.0,3.13,38.07,0.31,0.0,0.0,0.0,0.0,8.90,3,Ricky Pearsall,WR,SF
Xavier Legette WR - CAR,@LV,0.0,0.0,0.0,1.22,0.0,3.11,39.57,0.28,0.0,0.0,0.0,0.0,8.87,3,Xavier Legette,WR,CAR
Malachi Corley WR - NYJ,NE,0.0,0.0,0.0,2.51,0.0,3.48,36.61,0.24,0.0,0.0,0.0,0.0,8.83,3,Malachi Corley,WR,NYJ
Gabe Davis WR - JAX,@BUF,0.0,0.0,0.0,0.29,0.0,2.94,42.38,0.29,0.0,0.0,0.0,0.06,8.83,3,Gabe Davis,WR,JAX
Adonai Mitchell WR - IND,CHI,0.0,0.0,0.0,0.49,0.0,3.03,39.59,0.24,0.0,0.0,0.0,0.0,8.48,3,Adonai Mitchell,WR,IND
Roman Wilson WR - PIT Q,LAC,0.0,0.0,0.0,1.68,0.0,2.9,38.99,0.23,0.0,0.0,0.0,0.0,8.35,3,Roman Wilson,WR,PIT
Troy Franklin WR - DEN,@TB,0.0,0.0,0.0,0.36,0.0,2.95,36.23,0.27,0.0,0.0,0.0,0.0,8.23,3,Troy Franklin,WR,DEN
Michael Wilson WR - ARI,DET,0.0,0.0,0.0,0.3,0.0,2.83,37.88,0.24,0.0,0.0,0.0,0.0,8.09,3,Michael Wilson,WR,ARI
Jermaine Burton WR - CIN,WAS,0.0,0.0,0.0,0.64,0.0,2.81,35.49,0.26,0.0,0.0,0.0,0.0,7.98,3,Jermaine Burton,WR,CIN
Darnell Mooney WR - ATL,KC,0.0,0.0,0.0,0.76,0.0,2.7,36.28,0.23,0.0,0.0,0.0,0.0,7.78,3,Darnell Mooney,WR,ATL
Wan'Dale Robinson WR - NYG,@CLE,0.0,0.0,0.0,2.94,0.0,3.1,31.7,0.21,0.0,0.0,0.0,0.05,7.72,3,Wan'Dale Robinson,WR,NYG
Ja'Lynn Polk WR - NE,@NYJ,0.0,0.0,0.0,0.75,0.0,2.89,34.28,0.21,0.0,0.0,0.0,0.0,7.65,3,Ja'Lynn Polk,WR,NE
Marvin Mims Jr. WR - DEN View News,@TB,0.0,0.0,0.0,1.63,0.0,2.58,34.83,0.17,0.06,0.0,0.0,0.0,7.61,3,Marvin Mims Jr.,WR,DEN
Quentin Johnston WR - LAC,@PIT,0.0,0.0,0.0,0.34,0.0,2.74,34.36,0.22,0.0,0.0,0.0,0.0,7.53,3,Quentin Johnston,WR,LAC
Adam Thielen WR - CAR,@LV,0.0,0.0,0.0,0.28,0.0,3.3,33.04,0.17,0.0,0.0,0.0,0.06,7.53,3,Adam Thielen,WR,CAR
Rashod Bateman WR - BAL,@DAL,0.0,0.0,0.0,0.3,0.0,2.61,33.17,0.24,0.0,0.0,0.0,0.0,7.40,3,Rashod Bateman,WR,BAL
Greg Dortch WR - ARI,DET,0.0,0.0,0.0,1.43,0.0,3.11,30.7,0.18,0.0,0.0,0.0,0.0,7.40,3,Greg Dortch,WR,ARI
Devontez Walker WR - BAL,@DAL,0.0,0.0,0.0,0.53,0.0,2.54,31.03,0.24,0.0,0.0,0.0,0.0,7.14,3,Devontez Walker,WR,BAL
Jauan Jennings WR - SF Q,@LAR,0.0,0.0,0.0,0.68,0.0,2.53,30.89,0.21,0.0,0.0,0.0,0.0,6.95,3,Jauan Jennings,WR,SF
Tyler Boyd WR - TEN,GB,0.0,0.0,0.0,0.45,0.0,2.74,28.28,0.17,0.0,0.0,0.0,0.06,6.51,3,Tyler Boyd,WR,TEN
Darius Slayton WR - NYG,@CLE,0.0,0.0,0.0,0.27,0.0,2.07,29.93,0.16,0.0,0.0,0.0,0.0,6.05,3,Darius Slayton,WR,NYG
Elijah Moore WR - CLE,NYG,0.0,0.0,0.0,1.09,0.0,2.3,24.94,0.18,0.0,0.0,0.0,0.0,5.98,3,Elijah Moore,WR,CLE
Odell Beckham Jr. WR - MIA PUP View News,@SEA,0.0,0.0,0.0,0.43,0.0,2.08,25.94,0.18,0.0,0.0,0.0,0.0,5.80,3,Odell Beckham Jr.,WR,MIA
Zay Jones WR - ARI SUS,DET,0.0,0.0,0.0,0.41,0.0,2.22,26.24,0.17,0.0,0.0,0.0,0.06,5.79,3,Zay Jones,WR,ARI
Kendrick Bourne WR - NE PUP View News,@NYJ,0.0,0.0,0.0,0.63,0.0,2.05,25.86,0.16,0.0,0.0,0.0,0.0,5.66,3,Kendrick Bourne,WR,NE
Jahan Dotson WR - PHI,@NO,0.0,0.0,0.0,0.43,0.0,1.98,25.73,0.16,0.0,0.0,0.0,0.05,5.46,3,Jahan Dotson,WR,PHI
Demarcus Robinson WR - LAR,SF,0.0,0.0,0.0,0.42,0.0,1.85,23.22,0.18,0.0,0.0,0.0,0.0,5.29,3,Demarcus Robinson,WR,LAR
Javon Baker WR - NE,@NYJ,0.0,0.0,0.0,1.02,0.0,1.89,22.74,0.16,0.0,0.0,0.0,0.0,5.23,3,Javon Baker,WR,NE
K.J. Osborn WR - NE,@NYJ,0.0,0.0,0.0,0.32,0.0,1.73,22.44,0.16,0.0,0.0,0.0,0.0,4.97,3,K.J. Osborn,WR,NE
Jalen Tolbert WR - DAL,BAL,0.0,0.0,0.0,0.31,0.0,1.89,21.84,0.12,0.0,0.0,0.0,0.0,4.83,3,Jalen Tolbert,WR,DAL
JuJu Smith-Schuster WR - KC,@ATL,0.0,0.0,0.0,0.2,0.0,1.83,19.57,0.13,0.0,0.0,0.0,0.0,4.59,3,JuJu Smith-Schuster,WR,KC
Tre Tucker WR - LV,CAR,0.0,0.0,0.0,2.05,0.0,1.76,18.91,0.12,0.0,0.0,0.0,0.0,4.58,3,Tre Tucker,WR,LV
DJ Chark WR - LAC Q,@PIT,0.0,0.0,0.0,0.28,0.0,1.65,22.17,0.11,0.0,0.0,0.0,0.0,4.56,3,DJ Chark,WR,LAC
Josh Reynolds WR - DEN Q View News,@TB,0.0,0.0,0.0,0.28,0.0,1.66,21.05,0.11,0.0,0.0,0.0,0.0,4.45,3,Josh Reynolds,WR,DEN
Tyler Scott WR - CHI,@IND,0.0,0.0,0.0,2.13,0.0,1.6,18.43,0.12,0.0,0.0,0.0,0.0,4.38,3,Tyler Scott,WR,CHI
Marquez Valdes-Scantling WR - BUF Q,JAX,0.0,0.0,0.0,0.31,0.0,1.38,20.8,0.13,0.0,0.0,0.0,0.0,4.27,3,Marquez Valdes-Scantling,WR,BUF
Jalin Hyatt WR - NYG,@CLE,0.0,0.0,0.0,0.21,0.0,1.44,21.42,0.11,0.0,0.0,0.0,0.0,4.26,3,Jalin Hyatt,WR,NYG
Tyreek Hill WR - MIA Q,TEN,0.0,0.0,0.0,2.24,0.0,6.97,99.48,0.56,0.0,0.0,0.0,0.06,20.38,4,Tyreek Hill,WR,MIA
CeeDee Lamb WR - DAL EXE View News,@NYG,0.0,0.0,0.0,4.48,0.06,6.97,88.16,0.48,0.0,0.0,0.0,0.06,19.35,4,CeeDee Lamb,WR,DAL
Amon-Ra St. Brown WR - DET,SEA,0.0,0.0,0.0,2.3,0.0,7.09,82.11,0.51,0.0,0.0,0.0,0.06,18.47,4,Amon-Ra St. Brown,WR,DET
